Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Santos Miguel,BRA,0,1,0,0,1,0,0
Santos Moises,BRA,0,1,0,0,0,0,0
Santos Natalie,BRA,0,1,0,0,0,0,0
Santos Omni,BRA,1,0,0,0,0,0,0
Santos Paulo,BRA,0,2,0,0,1,0,1
Santos Pedro,BRA,0,2,0,0,1,0,1
Santos Rafael,BRA,0,1,0,0,0,0,1
Santos Renan,BRA,0,1,0,0,1,0,0
Santos Rodrigo,BRA,0,1,0,0,0,0,1
Santos Rogerio,BRA,0,1,0,0,1,0,0
Santos Ronilson,BRA,0,2,0,0,2,0,0
Santos Samara,BRA,0,2,0,0,2,0,0
Santos Sidney,BRA,0,1,0,0,0,0,0
Santos Silvio,BRA,0,1,0,0,1,0,0
Santos Taila,BRA,,,,,,3,0
Santos Thiago,BRA,,,,2,4,5,1
Santos Thiago,BRA,,,,,,1,3
Santos Thiago,BRA,1,1,0,0,0,0,1
Santos Tom,BRA,1,4,0,0,2,0,1
Santos Valdineia,BRA,0,1,0,0,1,0,0
Santos Vanessa,BRA,0,1,0,0,0,0,0
Santos Vanessa,BRA,0,1,0,0,1,0,0
Santos Wendell,BRA,0,1,0,0,1,0,0
Santos Willans,BRA,0,2,0,0,1,0,0
Santos Willians,BRA,1,1,0,0,0,0,0
Santos Yuri,BRA,0,1,0,0,1,0,0
Santos Bezerra Deivison,BRA,0,1,0,0,0,0,0
Santos Campahy Nathielly,BRA,1,1,0,0,0,0,0
Santos Cunha Samara,BRA,0,4,0,0,0,0,1
Santos da Silva Carlos Augusto,BRA,0,1,0,0,0,0,0
Santos da Silva Leandro,BRA,0,1,0,0,0,0,0
Santos de Farias Maria Luciana,BRA,0,1,0,0,0,0,1
Santos de Miranda Antonio,BRA,0,2,0,0,0,0,2
Santos de Oliveira Luiz Bruno,BRA,1,0,0,0,0,0,0
Santos de Oliveira Tarciara,BRA,0,1,0,0,0,0,0
Santos do Nascimento Nubia,BRA,0,4,0,0,0,0,1
Santos Faria Luciano Cesar,BRA,0,2,0,0,1,0,1
Santos Gomes Jose Aparecido,BRA,0,4,0,0,1,0,3
Santos Gomes Marcelo,BRA,1,0,0,0,0,0,0
Santos Jr. Giovanni da Silva,BRA,,,,5,0,4,1
Santos Jr. Mauricio,BRA,0,1,0,0,0,0,0
Santos Nascimento Dayse,BRA,0,1,0,0,0,0,1
Santos Nogueira Jobson,BRA,0,1,0,0,0,0,1
Santos Rodrigues Alexandro,BRA,0,1,0,0,1,0,0
Santos Verona Ganoza Alonso,PER,2,3,0,1,0,1,3
Santry John,ENG,0,1,0,0,0,0,1
Sanza Tony,ENG,0,1,0,0,0,0,1
Sanzo Nick,ENG,1,1,0,1,0,0,1
Saotome Ken,ENG,0,0,1,0,0,0,0
Saoudi Rudy,ENG,0,2,0,0,1,0,1
Sapa Andrey,UKR,0,1,0,0,0,0,1
Sapa Taras,UKR,0,1,0,0,0,0,1
Sapinoso Josh,UKR,0,1,0,0,0,0,1
Sapo Marcio,BRA,0,3,0,0,1,0,1
Sapoka Tadas,BRA,1,1,0,0,0,1,1
Sapp Bob,USA,,,,8,9,3,1
Sapp Eddie,USA,0,1,0,0,0,0,1
Sapun Nikita,USA,0,1,0,0,1,0,0
Saracco Dino,USA,0,1,0,0,0,0,1
Saraceno Tanner,USA,7,4,0,3,1,4,1
Sarafian Daniel,BRA,,,,2,2,7,1
Sarafian Lobato Rodrigo dos Santos,BRA,0,1,0,0,1,0,0
Saragosa Duke,BRA,1,2,0,0,0,0,0
Saraiva Diego,BRA,,,,1,3,1,0
Saraiva Douglas,BRA,0,1,0,0,1,0,0
Saraiva da Costa Augusto Cesar,BRA,0,1,0,0,0,0,1
Sarapov Akhmed,BRA,0,1,0,0,1,0,0
Sarat Jorge,BRA,0,2,0,0,1,0,1
Saraykina Ekaterina,RUS,0,1,0,0,1,0,0
Saraza Juan Felipe Novoa,RUS,0,1,0,0,1,0,0
Sardari Agy,NED,,,,4,0,6,1
Sardinha Jurandir,NED,1,3,0,1,1,0,1
Sarembock Neil,NED,,,,,,,
Sargeant Sonya,NED,0,1,0,0,1,0,0
Sargent Shane,NED,0,2,0,0,1,0,1
Sargisyan Gevor,NED,0,1,0,0,1,0,0
Saric Fikret,NED,0,1,0,0,0,0,1
Saric Zeljko,NED,0,1,0,0,0,0,0
Saricam Gokhan,TUR,6,1,0,5,0,1,1
Sarkarboev Kilichbek,TUR,0,1,0,0,1,0,0
Sarkerov Aliyar,TUR,1,2,0,0,2,1,0
Sarkhi Samir,TUR,0,1,0,0,0,0,1
Sarkis Adam,TUR,0,2,0,0,1,0,0
Sarkozi Robert,TUR,0,7,0,0,3,0,1
Sarmento Danilo,TUR,0,1,0,0,1,0,0
Sarmento Eliton,TUR,0,1,0,0,1,0,0
Sarmiento Harris,USA,,,,1,4,1,3
Sarnavskiy Alexander,RUS,,,,,,,
Sarnavskiy Alexander,RUS,0,0,0,0,0,0,0
Sarnicki Evan,RUS,0,1,0,0,1,0,0
Sarr Ibrahima,RUS,0,1,0,0,1,0,0
Sarran Giovanni,USA,0,3,0,0,1,0,0
Sarratt Jim,USA,,,,,,,
Sarria Edwin,USA,0,1,0,0,1,0,0
Sartori Mario,USA,2,2,0,2,1,0,0
Sartori Tiago,USA,0,1,0,0,0,0,1
Sartorio Gabriel,BRA,0,1,0,0,0,0,0
Sarullo Francesco,ITA,0,2,0,0,0,0,2
Saruta Yosuke,JPN,,,,6,7,2,0
Sasaki Daisuke,JPN,0,1,0,0,0,0,1
Sasaki Fumiya,JPN,0,3,0,0,1,0,0
Sasaki Kinuka,JPN,0,3,0,0,0,0,3
Sasaki Kyosuke,JPN,0,1,1,0,0,0,0
Sasaki Makoto,JPN,0,1,1,0,1,0,0
Sasaki Ryota,JPN,1,0,0,0,0,0,0
Sasaki Shinji,JPN,,,,3,4,,
Sasaki Tak,JPN,0,1,0,0,0,0,1
Sasaki Tom,JPN,0,1,0,0,1,0,0
Sasaki Ulka,JPN,,,,2,2,,
Sasaki Ulka,JPN,0,0,0,0,0,0,0
Sasaki Yuki,JPN,1,9,0,0,2,1,1
Sase Junichi,JPN,2,0,0,0,0,0,0
Saski Yuki,JPN,0,1,0,0,0,0,0
Sass Paul,ENG,,,,0,0,,
Sassone John,ENG,0,3,0,0,2,0,1
Sasu Georges,ENG,5,2,0,1,0,1,1
Satake Masaaki,ENG,1,7,0,1,2,0,2
Sataki Kevin,ENG,,,,,,,
Sathe Shashi,ENG,0,1,0,0,1,0,0
Sato Go,ENG,0,1,0,0,1,0,0
Sato Hayato,ENG,0,1,0,0,1,0,0
Sato Hikari,ENG,0,0,0,0,0,0,0
Sato Hikaru,ENG,0,3,0,0,1,0,1
Sato Hiroki,JPN,0,1,0,0,0,0,0
Sato Kanta,JPN,0,1,0,0,0,0,1
Sato Kensei,JPN,1,2,0,0,1,0,0
Sato Mizuho,JPN,0,2,0,0,1,0,1
Sato Rumina,JPN,,,,0,7,1,1
Sato Ryuhei,JPN,1,0,0,0,0,0,0
Sato Shinya,JPN,1,3,0,0,0,1,3
Sato Shoko,JPN,3,3,0,2,1,1,1
Sato Takashi,JPN,,,,,,2,3
Sato Takenori,JPN,,,,3,7,5,0
Sato Takeshi,JPN,0,2,1,0,0,0,0
Sato Takuya,JPN,1,1,1,0,0,0,1
Sato Yo,JPN,0,1,0,0,0,0,1
Sato Yoichiro,JPN,2,4,2,0,0,0,0
Sato Yuta,JPN,1,0,0,0,0,0,0
Satsuma Tatsuhito,JPN,0,2,0,0,0,0,1
Sattarov Amir,JPN,0,1,0,0,1,0,0
Sattelmayer Aline,BRA,2,9,0,1,1,0,1
Sattelmayer Bianca,BRA,0,6,0,0,0,0,2
Sattelmayer Ricardo,BRA,0,5,0,0,1,0,4
Saucedo Brandon,BRA,,,,,,,
Saucedo Fernando,BRA,0,1,0,0,0,0,1
Sauder Josh,BRA,0,1,0,0,0,0,0
Saudino Jeimeson,BRA,0,3,0,0,0,0,2
Sauer Doug,BRA,0,1,0,0,1,0,0
Sauer Nate,BRA,0,1,0,0,1,0,0
Sauer Tom,BRA,2,3,0,1,3,1,0
Saull Katie,BRA,3,4,0,0,1,1,0
Saulters Oral,BRA,,,,,,,
Saumenig Gregory,USA,0,2,0,0,1,0,1
Saunders Ben,USA,,,,9,9,8,1
Saunders Chad,USA,0,0,0,0,0,0,0
Saunders Chad W.,USA,1,1,0,0,1,1,0
Saunders Chris,USA,0,5,0,0,1,0,1
Saunders James,CAN,0,2,0,0,0,0,2
Saunders Serena,CAN,0,1,0,0,0,0,1
Saunders Shane,CAN,0,1,0,0,1,0,0
Saunders Townsend,CAN,0,2,0,0,0,0,0
Saures Bill,CAN,0,2,0,0,1,0,1
Sauvage Pierre,FRA,1,0,0,0,0,0,0
Sauve Brandon,FRA,0,1,0,0,1,0,0
Savage Cedric,FRA,0,1,0,0,1,0,0
Savage Gary,FRA,0,1,0,0,1,0,0
Savala Richard,FRA,0,1,0,0,1,0,0
Savastenko Alexej,FRA,1,0,0,0,0,0,0
Savchenko Bogdan,FRA,1,2,0,0,0,1,1
Savchuk Marshall,RUS,0,1,0,0,1,0,0
Saveda Floyd,RUS,0,1,0,0,0,0,0
Savelyev Igor,RUS,0,3,0,0,1,0,1
Saville James,ENG,0,6,0,0,2,0,1
Saville Jonny,ENG,0,1,0,0,1,0,0
Savin Kris,ENG,0,1,0,0,1,0,0
Savio Nicolas,ENG,0,1,0,0,0,0,0
Savitsky Oleg,ENG,0,1,0,0,1,0,0
Savochka Roman,ENG,0,4,0,0,2,0,2
Savoie Marc,CAN,1,0,0,0,0,1,0
Savov Artem,CAN,0,1,0,0,0,0,1
Savov Svetlozar,BUL,,,,3,1,9,2
Savvidis Alexis,GRE,,,,3,2,8,3
Sawada Kenichi,GRE,0,1,0,0,0,0,1
Sawada Ryuto,JPN,,,,3,2,8,1
Sawyer Derek,USA,0,1,0,0,0,0,1
Sawyer Gareth,USA,0,1,0,0,1,0,0
Sawyer Race,USA,1,1,0,1,1,0,0
Sawyer Steve,USA,0,1,0,0,0,0,1
Say Sammy,USA,1,1,0,1,0,0,1
Say Tevi,USA,0,1,0,0,1,0,0
Say Tori,USA,0,1,0,0,0,0,0
Sayah Mohamed,FRA,0,2,0,0,1,0,0
Sayakbaev Rinat,FRA,0,1,0,0,1,0,0
Sayavonga Bone,FRA,0,3,0,0,1,0,2
Sayed Irshaad,FRA,0,2,0,0,0,0,0
Sayegh Steve,FRA,0,6,0,0,2,0,4
Sayers Dane,FRA,2,4,0,1,0,0,0
Sayers Lumumba,USA,6,4,0,1,1,5,3
Sayles Brandon,USA,6,2,0,3,1,3,0
Sayles Matt,USA,8,4,0,6,0,1,2
Saytkhojayev Rasul,RUS,0,1,0,0,1,0,0
Sazoff Rachel,RUS,0,5,0,0,2,0,0
Sbardella Brett,RUS,0,2,0,0,2,0,0
Scaggs Matt,RUS,0,1,0,0,0,0,1
Scaife Davarius,RUS,0,1,0,0,0,0,1
Scalco Sidney,RUS,0,1,0,0,1,0,0
Scales Josh,RUS,0,1,0,0,1,0,0
Scallan Eric,RUS,0,2,0,0,0,0,1
Scalzi Lorenzo,RUS,0,1,0,0,0,0,1
Scanlan Joey,RUS,0,1,0,0,1,0,0
Scanlon Chris,RUS,0,1,0,0,0,0,0
Scanlon Mark,ENG,9,2,0,2,0,7,0
Scarcello Mike,CAN,0,2,1,0,1,0,0
Scariot Fernando,BRA,0,1,0,0,0,0,1
Scarr Keri,BRA,0,1,0,0,0,0,0
Scatizzi Daniele,ITA,,,,6,1,1,1
Scepanovic Goran,ITA,0,1,0,0,1,0,0
Schablatura Pinto Eli Reger,BRA,0,2,0,0,1,0,1
Schaeffer Gabe,BRA,1,0,0,0,0,0,0
Schafer Eric,USA,,,,3,3,8,0
Schaffa Ian James,USA,1,6,0,0,2,0,3
Schaffer Andrew,USA,0,1,0,0,1,0,0
Schaffroth Rudy,USA,6,2,0,5,0,1,1
Schall Brian,USA,1,0,0,1,0,0,0
Schall Kerry,USA,1,7,0,0,3,1,3
Schambari Eric,USA,3,4,0,0,1,1,0
Scharf Preston,USA,0,7,0,0,2,0,5
Scharmer Katie Ross,USA,0,2,0,0,1,0,1
Schartzer Shane,USA,0,2,0,0,0,0,1
Schattschneider Luis Guilherme,BRA,0,1,0,0,0,0,1
Schatz Mike,BRA,1,1,0,1,1,0,0
Schaub Brendan,USA,,,,7,4,1,0
Scheck Michael Deiga,USA,0,1,0,0,1,0,0
Scheeper Ryan,USA,0,4,0,0,1,0,3
Scheepers Roelof,RSA,0,1,0,0,1,0,0
Scheffel Matheus,BRA,,,,,,0,1
Schehl Brandon,BRA,0,1,0,0,0,0,1
Schelburn Steve,BRA,0,1,0,0,1,0,0
Schell Jamie,BRA,0,1,0,0,1,0,0
Schembri Antonio,BRA,2,5,0,1,2,1,0
Schembri Francisco Mario,BRA,0,1,0,0,0,0,1
Schenk Aaron,BRA,0,1,0,0,1,0,0
Schepanskyi Vladislav,BRA,0,1,0,0,1,0,0
Schepps Robert,BRA,0,1,0,0,0,0,0
Scherbakov Svyatoslav,BRA,0,2,0,0,1,0,1
Scherbakov Valery,BRA,0,3,0,0,0,0,3
Scherek Fernando,BRA,0,1,0,0,1,0,0
Scherner Fabiano,BRA,1,6,0,0,6,1,0
Scheuermann Robbie,BRA,,,,,,,
Scheufler Gabriel,BRA,0,1,0,0,0,0,1
Scheureumann Robbie,BRA,,,,,,,
Schiavo Samy,BRA,0,3,0,0,1,0,2
Schiavolin Mattia,ITA,1,3,1,0,1,1,1
Schiavoni Matias,ITA,0,0,0,0,0,0,0
Schick Joseph,ITA,1,0,0,0,0,0,0
Schieding Ryan,ITA,0,2,0,0,0,0,2
Schiesaro Riccardo,ITA,1,0,0,0,0,1,0
Schieve Cody,ITA,0,1,0,0,1,0,0
Schilder Sam,ITA,0,1,0,0,1,0,0
Schiller Richard,ITA,1,1,0,0,0,1,1
Schilling Joe,USA,4,6,0,2,2,1,3
Schilling Pat,USA,0,2,0,0,0,0,1
Schills Caroline,USA,0,1,0,0,0,0,1
Schilsler Ben,USA,1,0,0,0,0,1,0
Schilt Semmy,USA,7,6,0,5,2,2,3
Schindler Adam,USA,,,,1,4,6,0
Schinkle Rob,USA,0,1,0,0,1,0,0
Schiro Dante,USA,8,3,0,4,0,3,0
Schissler Diana,USA,0,1,0,0,0,0,0
Schlegel Max,GER,0,1,0,0,0,0,1
Schlesinger Chris,GER,0,1,0,0,1,0,0
Schlichter Christopher Thad,USA,1,2,0,1,1,0,0
Schmall Dakota,USA,0,1,0,0,1,0,0
Schmid Patrick,USA,0,1,0,0,1,0,0
Schmidt Alexander,USA,0,1,0,0,0,0,1
Schmidt Allison,USA,1,1,0,0,0,1,0
Schmidt Jamie,USA,1,1,0,0,1,1,0
Schmidt Tyler,USA,1,0,0,1,0,0,0
Schmiedeberg Bjoern,USA,3,4,0,0,2,1,1
Schmit Justin,USA,0,1,0,0,0,0,1
Schmitt Daniel,USA,0,2,0,0,1,0,0
Schmitz Kenny,USA,0,1,0,0,0,0,1
Schmitz Tom,USA,0,1,0,0,0,0,1
Schnable Noah,USA,0,2,0,0,1,0,1
Schneck Mike,USA,0,1,0,0,0,0,0
Schneider Ben,WAL,0,2,0,0,2,0,0
Schneider Colleen,USA,,,,4,1,3,4
Schneider Eric,USA,0,1,0,0,0,0,1
Schneider Ethan,USA,0,1,0,0,1,0,0
Schneider Keith,USA,1,1,0,0,1,1,0
Schneider Mike,USA,0,1,0,0,1,0,0
Schneider Nick,USA,0,1,0,0,0,0,0
Schneider Sarah,USA,6,6,0,0,3,5,1
Schneider Steve,USA,,,,0,2,0,6
Schneider Tammie,USA,0,4,0,0,1,0,2
Schnell Matt,USA,,,,2,3,8,1
Schob Daniel,USA,0,1,0,0,1,0,0
Schober Dominic,AUT,0,1,0,0,0,0,1
Schockman Josh,AUT,0,1,0,0,0,0,0
Schockman Josh,AUT,0,0,0,0,0,0,0
Schoech Mike,AUT,0,1,0,0,1,0,0
Schoenauer Alex,AUT,0,3,0,0,1,0,1
Schoenauer Alex,AUT,3,3,0,0,1,1,0
Schoenfelder Bailey,USA,2,0,0,2,0,0,0
Schofield Ryan,USA,0,1,0,0,0,0,1
Scholin Joel,USA,0,1,0,0,0,0,1
Scholsberg Martin,USA,0,1,0,0,1,0,0
Scholten Brad,USA,0,1,0,0,0,0,1
Schools John,USA,0,1,0,0,0,0,1
Schoonover Darrill,USA,,,,7,2,5,1
Schorle Jon,USA,,,,,,,
Schoter Christian,USA,0,1,0,0,1,0,0
Schott Brad,USA,0,1,0,0,0,0,1
Schottenheimer Dru,USA,0,1,0,0,1,0,0
Schouteren Nathan,USA,1,5,0,0,2,0,2
Schreiber Clemence,USA,2,3,0,0,0,1,1
Schreiter Ric,USA,0,2,0,0,2,0,0
Schrijber Bob,USA,3,8,0,3,2,0,3
Schroder Danny,USA,0,1,0,0,1,0,0
Schroeder Chris,USA,0,1,0,0,1,0,0
Schroeder Nate,USA,1,6,0,0,1,1,3
Schroeder Zack,USA,1,2,0,0,0,1,2
Schuardt Daniel,AUS,0,1,0,0,0,0,1
Schubert Damaso,AUS,0,1,0,0,1,0,0
Schuck Mathias,AUS,0,3,0,0,2,0,0
Schuckman Lacey,USA,,,,2,1,6,4
Schuld Marc,USA,0,1,0,0,0,0,1
Schulte Dylan,USA,0,1,0,0,1,0,0
Schulte Jaymes,USA,0,1,0,0,0,0,1
Schulte Natan,BRA,,,,4,1,9,1
Schulte Thomas,USA,2,8,0,0,3,2,2
Schultz Eric,USA,0,1,0,0,0,0,1
Schultz Mark,USA,1,0,0,1,0,0,0
Schultz Pat,USA,0,1,0,0,1,0,0
Schultz Ryan,USA,6,7,1,2,6,1,1
Schulz John,USA,5,3,0,2,1,3,2
Schulz L.J.,USA,0,2,0,0,0,0,0
Schumacher Adam,USA,0,3,0,0,3,0,0
Schumacher JR,USA,1,1,0,0,1,0,0
Schuman Frank,USA,0,3,0,0,2,0,1
Schupp Jerome,USA,0,1,0,0,0,0,1
Schurov Yuriy,USA,1,0,0,0,0,0,0
Schut Nathan,USA,0,1,0,0,1,0,0
Schwager Tom,USA,0,1,0,0,1,0,0
Schwartz Br ian,USA,0,0,0,0,0,0,0
Schwartz Brian,USA,1,1,0,1,0,0,0
Schwartz Eric,USA,1,0,0,1,0,0,0
Schwartz Kalyn,USA,2,1,0,1,0,1,1
Schwartz Kalyn,USA,0,0,0,0,0,0,0
Schwellnus Patrick,GER,0,1,0,0,1,0,0
Schwendemann J.D.,GER,0,1,0,0,1,0,0
Scianna Manolo,ITA,0,3,0,0,2,0,0
Scibran Michal,ITA,0,1,0,0,1,0,0
Sckoteski Victor,ITA,0,1,0,0,1,0,0
Scoggins Jared,USA,,,,4,1,0,0
Scoggins Justin,USA,,,,6,0,1,4
Scolesdang Ron,USA,1,2,0,0,1,0,0
Scope Ryan,ENG,,,,4,2,4,1
Scorpio Charlie,PER,0,1,0,0,0,0,1
Scott Bill,PER,0,1,0,0,1,0,0
Scott Bradley,ENG,,,,5,1,5,1
Scott Brook,ENG,0,1,0,0,1,0,0
Scott Chris,ENG,6,3,0,0,1,6,1
Scott Dougie,ENG,0,1,0,0,0,0,1
Scott Gerald,ENG,1,1,0,1,0,0,1
Scott Greg,ENG,0,2,0,0,2,0,0
Scott Jennifer,USA,0,4,0,0,3,0,0
Scott Jeremiah,USA,0,1,0,0,0,0,0
Scott Jewel,USA,0,2,0,0,0,0,1
Scott Joel,USA,2,4,0,1,1,1,0
Scott Mike,USA,0,2,0,0,1,0,1
Scott Robbie,USA,0,1,0,0,0,0,1
Scott Robert,USA,1,1,1,0,0,0,1
Scott Shawn,USA,0,1,0,0,0,0,1
Scott Simon,NZL,1,0,0,0,0,0,0
Scott Tyler,NZL,0,1,0,0,1,0,0
Scouten Jared,NZL,0,1,0,0,1,0,0
Scoville Allen,NZL,0,1,0,0,0,0,1
Screeton Jeremy,NZL,0,1,0,0,0,0,1
Screeton Rick,NZL,1,4,0,0,1,1,3
Scrippe de Oliveira Ricardo,NZL,0,2,0,0,1,0,1
Scriven Lonnie,NZL,1,2,0,0,1,0,0
Scudder Mark,NZL,0,2,0,0,0,0,0
Scully Jimmy,USA,0,1,0,0,1,0,0
Scurtu David,USA,0,1,0,0,1,0,0
Seabourn Forrest,USA,0,1,0,0,0,0,1
Seal Mike,USA,0,7,0,0,2,0,5
Seals Kyle,USA,0,2,0,0,1,0,0
Seals William,USA,0,1,0,0,0,0,1
Seang Chuck,USA,1,0,0,1,0,0,0
Sears Jeff,USA,0,1,0,0,0,0,1
Sears Kevin Ray,USA,3,5,0,2,2,1,2
Seaver Will,USA,0,2,0,0,0,0,2
Sebie Mahmoud,EGY,3,1,0,3,1,0,0
Seck Seydina,FRA,2,4,0,1,0,0,0
Secor Matt,USA,,,,1,1,8,0
Sedano Thomas,USA,0,1,0,0,1,0,0
Sedgwick Belinda,USA,0,1,0,0,1,0,0
Sedigh Moridani Majid,USA,0,1,0,0,1,0,0
Sedillo Gerald,USA,0,1,0,0,0,0,1
Sedovia Edgar,USA,0,1,0,0,0,0,1
Sedras Xavier,RSA,2,1,1,1,0,1,0
Seegrist Kenneth,USA,1,4,0,0,1,1,2
Seery Neil,IRL,,,,6,1,6,6
Sefcik Kyle,IRL,1,0,0,0,0,1,0
Seferbekov Martin,IRL,0,1,0,0,0,0,0
Seferi Naim,IRL,0,1,0,0,0,0,1
Sefo Joe,IRL,0,0,0,0,0,0,0
Sefo Ray,NZL,2,2,0,1,1,1,1
Sefo Rony,NZL,0,1,0,0,0,0,1
Segas Johan,NZL,0,1,0,0,1,0,0
Segerlind Jorgen,NZL,,,,,,,
Segismond Leonardo,NZL,0,1,0,0,0,0,1
Segobin Christophe,NZL,0,1,0,0,1,0,0
Segovia Arturo,NZL,0,1,0,0,0,0,1
Seguin Brendan,USA,4,6,0,1,3,0,2
Seguin Demetrius,USA,0,1,0,0,1,0,0
Segura Ana,MEX,0,1,0,0,0,0,0
Segura Mike,USA,1,4,0,1,0,0,3
Seguy Martial,FRA,0,2,0,0,0,0,1
Seiber Adrienne,FRA,1,1,0,0,0,0,0
Seidel Pat,FRA,0,1,0,0,0,0,1
Seif Samir,FRA,0,1,0,0,1,0,0
Seifert Chris,FRA,1,1,0,0,0,0,1
Seijas Cecchini Jorgelina,FRA,0,1,0,0,1,0,0
Seilhan John,FRA,0,1,0,0,1,0,0
Seipel Jimmy,FRA,2,2,0,0,0,2,2
Seitumerov Izzet,UKR,0,1,0,0,0,0,1
Seixas Ricardo,BRA,9,3,0,3,3,5,0
Sejdievski Denis,BRA,0,1,0,0,0,0,0
Sekaf Laila,BRA,0,1,0,0,0,0,1
Seki Naoki,BRA,0,2,0,0,0,0,1
Seki Yukiko,BRA,0,7,0,0,0,0,1
Sekiguchi Yuto,JPN,1,1,0,0,0,1,1
Sekine Hideki,JPN,7,4,0,3,4,3,0
Sekulic Srdjan,JPN,0,2,0,0,1,0,0
Sekulic Stefan,SER,,,,3,3,6,0
Selanov Boris,UKR,0,1,0,0,1,0,0
Selcuk Ayin Ali,GER,0,2,0,0,1,0,1
Seledtsov Andrey,RUS,0,3,0,0,0,0,0
Selim Fabio,RUS,0,2,0,0,1,0,1
Seljestad Dave,RUS,,,,,,,
Sell Pete,USA,,,,0,5,4,0
Sellars Matt,USA,0,1,0,0,1,0,0
Sellers Matt,USA,0,1,0,0,1,0,0
Selmani Gzim,ALB,4,2,0,1,2,3,0
Selva Walter,ALB,0,1,0,0,0,0,0
Selvagem Dede,ALB,0,1,0,0,1,0,0
Selvarajah Rick,ALB,0,3,0,0,2,0,1
Selvig Andy,ALB,0,2,0,0,0,0,2
Selwa Kamil,POL,0,4,0,0,1,0,1
Sem Maldade Felipe,POL,0,1,0,0,1,0,0
Semebekov Yerlan,POL,0,1,0,0,1,0,0
Semelsberger Matthew,USA,9,3,0,6,1,1,1
Semenov Andrei,USA,5,5,2,2,2,0,0
Semenov Maxim,USA,0,1,0,0,1,0,0
Semenov Pavel,USA,0,1,0,0,0,0,1
Semenov Vladimir,USA,0,1,0,0,0,0,0
Semerzier Mackens,USA,6,4,0,1,0,5,2
Semizhon Sergei,BLR,0,1,0,0,0,0,1
Sen Andrei,RUS,0,1,0,0,1,0,0
Sena Adriano,RUS,0,2,0,0,1,0,1
Sena Tiago,RUS,0,2,0,0,1,0,1
Sene Brandon,RUS,0,1,0,0,0,0,0
Senga Kazuto,RUS,0,2,0,0,2,0,0
Sengeim Sergey,RUS,0,1,0,0,0,0,0
Sengele Christopher,RUS,0,1,0,0,0,0,1
Sengul Sabriye,TUR,0,1,0,0,0,0,1
Senjaya Edwin,TUR,0,1,0,0,1,0,0
Senna Bruno,TUR,0,1,0,0,1,0,0
Seno Marc,TUR,0,1,0,0,1,0,0
Senseney Cody,TUR,0,1,0,0,1,0,0
Senters Maurice,TUR,0,1,0,0,0,0,0
Senyei Laszlo,TUR,1,0,0,1,0,0,0
Senzer Jesse,TUR,,,,,,,
