Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Na Liang,CHN,0.0,4.0,2.0,9.0,2.0,0
Na Mu Jin,CHN,0.0,0.0,1.0,0.0,0.0,0
Nabavizade Akbar,CHN,0.0,0.0,1.0,0.0,0.0,0
Nabe Yukari,CHN,1.0,0.0,0.0,0.0,0.0,0
Nabiev Gunduz,CHN,0.0,0.0,0.0,0.0,1.0,0
Nacer Kamel,CHN,0.0,0.0,0.0,0.0,1.0,0
Nachio Vance,CHN,0.0,0.0,1.0,0.0,0.0,0
Nadal Paulo Giovani,CHN,0.0,0.0,0.0,0.0,1.0,0
Nader Jeff,CHN,0.0,1.0,0.0,0.0,0.0,0
Nadj Jasmina,CHN,0.0,0.0,0.0,0.0,1.0,0
Nadja Nadja,CHN,0.0,0.0,1.0,0.0,0.0,0
Nadlony Mateusz,ENG,0.0,0.0,0.0,0.0,1.0,0
Nadobny Szymon,ENG,0.0,0.0,0.0,0.0,1.0,0
Nadzhafaliev Ruslan,ENG,0.0,0.0,0.0,0.0,1.0,0
Nadzhafzade Talekh,ENG,0.0,0.0,1.0,0.0,0.0,0
Naeon Samuel,BRA,0.0,0.0,0.0,0.0,1.0,0
Nagado Hiromu,BRA,0.0,0.0,0.0,0.0,1.0,0
Nagai Kenji,BRA,0.0,0.0,1.0,0.0,2.0,0
Nagakura Tatsunao,JPN,0.0,0.0,1.0,0.0,0.0,0
Nagamine Taeko,JPN,0.0,0.0,0.0,0.0,1.0,0
Nagamoto Yasuaki,JPN,0.0,0.0,1.0,0.0,0.0,0
Nagamura Ikkei,JPN,1.0,0.0,1.0,0.0,0.0,0
Nagano Mika,JPN,0.0,0.0,1.0,1.0,1.0,0
Nagaoka Hiroki,JPN,1.0,0.0,0.0,0.0,0.0,0
Nagashim Yuichiro,JPN,0.0,0.0,0.0,0.0,0.0,0
Nagashima Yuichiro,JPN,0.0,0.0,1.0,0.0,0.0,0
Nagasoe Jun,JPN,0.0,0.0,0.0,0.0,0.0,0
Nagata Katsuhiko,JPN,2.0,0.0,2.0,0.0,2.0,0
Nagata Yuji,JPN,0.0,0.0,2.0,0.0,0.0,0
Nagayasu Kayo,JPN,1.0,0.0,0.0,0.0,0.0,0
Naghizadeh Fereidoun,JPN,0.0,0.0,1.0,0.0,0.0,0
Nagibin Timur,RUS,0.0,6.0,1.0,2.0,1.0,0
Nagiev Muslim,RUS,0.0,0.0,0.0,0.0,1.0,0
Nagle Kenneth,RUS,0.0,0.0,1.0,0.0,0.0,0
Nagor Jose,BRA,0.0,0.0,1.0,0.0,0.0,0
Nagorski Blazej,BRA,0.0,0.0,1.0,0.0,0.0,0
Nagy Greg,BRA,0.0,0.0,1.0,0.0,0.0,0
Nagy Maros,BRA,0.0,0.0,1.0,0.0,0.0,0
Nagymzhanov Abylay,BRA,0.0,0.0,1.0,0.0,0.0,0
Nahaye Alioune,BRA,0.0,0.0,0.0,0.0,0.0,0
Nail Logan,USA,0.0,1.0,0.0,0.0,0.0,0
Naimov Muhammadjon,TJK,0.0,3.0,0.0,1.0,0.0,0
Nairne Stuart,TJK,0.0,0.0,1.0,0.0,0.0,0
Naito Akiko,TJK,0.0,0.0,0.0,0.0,1.0,0
Naito Yoshitaka,JPN,0.0,1.0,1.0,6.0,0.0,0
Naito Yukiya,JPN,0.0,2.0,1.0,0.0,0.0,0
Naito Yutaka,JPN,0.0,0.0,0.0,0.0,0.0,0
Naja Maria,JPN,0.0,0.0,0.0,0.0,1.0,0
Najera Ruben,JPN,0.0,0.0,0.0,0.0,0.0,0
Najera Ocampo Raul,MEX,0.0,0.0,1.0,0.0,1.0,0
Najid Yassin,MEX,0.0,0.0,0.0,0.0,0.0,0
Najim Wali Mojtaba,MEX,0.0,0.0,0.0,0.0,0.0,0
Najman Marcin,MEX,0.0,0.0,0.0,0.0,2.0,0
Nakadai Sen,MEX,0.0,0.0,0.0,0.0,0.0,0
Nakagawa Michael,JPN,0.0,0.0,0.0,0.0,1.0,0
Nakahara Andrews,BRA,2.0,4.0,1.0,0.0,1.0,0
Nakahara Taiyo,BRA,0.0,1.0,0.0,1.0,5.0,0
Nakahara Yoshiki,JPN,0.0,5.0,0.0,1.0,1.0,0
Nakahara Yuki,JPN,0.0,0.0,0.0,0.0,0.0,0
Nakai Asami,JPN,0.0,0.0,0.0,0.0,1.0,0
Nakai Mitsuyoshi,JPN,0.0,0.0,1.0,0.0,2.0,0
Nakai Rin,JPN,0.0,6.0,0.0,7.0,0.0,0
Nakajima Hiroyuki,JPN,0.0,0.0,1.0,0.0,0.0,0
Nakajima Ryo,JPN,0.0,0.0,1.0,0.0,0.0,0
Nakajima Taichi,JPN,1.0,1.0,1.0,2.0,0.0,0
Nakajima Yuto,JPN,0.0,0.0,2.0,0.0,0.0,0
Nakakura Takashi,JPN,0.0,0.0,1.0,0.0,0.0,0
Nakamoto Miriam,USA,0.0,2.0,1.0,0.0,0.0,0
Nakamura Daisuke,JPN,1.0,1.0,1.0,4.0,1.0,0
Nakamura Hiroki,JPN,0.0,0.0,1.0,0.0,0.0,0
Nakamura Hiroshi,JPN,2.0,0.0,1.0,0.0,1.0,0
Nakamura Jun,JPN,0.0,0.0,1.0,0.0,0.0,0
Nakamura Kazuhiro,JPN,0.0,4.0,4.0,2.0,3.0,0
Nakamura Keita,JPN,0.0,7.0,1.0,0.0,0.0,0
Nakamura Kensaku,JPN,1.0,0.0,0.0,0.0,0.0,0
Nakamura Kensuke,JPN,1.0,0.0,0.0,0.0,0.0,0
Nakamura Kenta,JPN,0.0,0.0,0.0,0.0,0.0,0
Nakamura Koji,JPN,0.0,1.0,1.0,0.0,2.0,0
Nakamura Mamoru,JPN,0.0,0.0,1.0,0.0,0.0,0
Nakamura Masamitsu,JPN,1.0,0.0,0.0,0.0,0.0,0
Nakamura Miku,JPN,0.0,0.0,1.0,0.0,0.0,0
Nakamura Ryan,JPN,0.0,0.0,0.0,0.0,1.0,0
Nakamura Yoshifumi,JPN,0.0,0.0,2.0,1.0,1.0,0
Nakamura Yoshihisa,JPN,0.0,0.0,1.0,0.0,0.0,0
Nakamura Yusaku,JPN,1.0,1.0,3.0,0.0,1.0,0
Nakamura Yuta,JPN,0.0,0.0,6.0,0.0,1.0,0
Nakane Yuta,JPN,0.0,0.0,0.0,0.0,1.0,0
Nakanelua Pololu,USA,0.0,0.0,0.0,0.0,0.0,0
Nakanishi Manabu,USA,0.0,0.0,1.0,0.0,0.0,0
Nakanishi Yoshiyuki,USA,0.0,0.0,1.0,0.0,0.0,0
Nakanishi Yuichi,USA,0.0,0.0,0.0,0.0,0.0,0
Nakano Tatsuaki,USA,0.0,0.0,0.0,0.0,1.0,0
Nakao Jutaro,USA,0.0,2.0,2.0,0.0,0.0,0
Nakao Yoshihiro,USA,0.0,2.0,1.0,1.0,0.0,0
Nakashima James,USA,0.0,1.0,1.0,0.0,2.0,0
Nakashima Tatsuya,JPN,0.0,1.0,0.0,0.0,0.0,0
Nakayama Haruki,JPN,1.0,0.0,0.0,0.0,0.0,0
Nakayama Takumi,JPN,0.0,1.0,7.0,7.0,2.0,0
Nakazawa Tatsuya,JPN,0.0,0.0,1.0,0.0,0.0,0
Nakazono Masaki,JPN,0.0,0.0,0.0,0.0,1.0,0
Nakonieczny Pawel,NOR,0.0,0.0,1.0,0.0,0.0,0
Nalepka Barbara,NOR,0.0,0.0,0.0,0.0,2.0,0
Nalgiev Lom-Ali,RUS,0.0,0.0,0.0,0.0,1.0,0
Nallo Mandel,CAN,0.0,4.0,1.0,4.0,0.0,0
Nam Kim,CAN,0.0,0.0,1.0,0.0,0.0,0
Nam Tyson,USA,0.0,0.0,0.0,1.0,0.0,0
Nam Ye Hyun,SKO,0.0,0.0,0.0,0.0,0.0,0
Nam Yui Chul,KOR,0.0,8.0,0.0,1.0,1.0,0
Namajunas Rose,USA,0.0,2.0,1.0,6.0,1.0,0
Namekawa Yasuhito,USA,0.0,0.0,3.0,1.0,0.0,0
Nan Nan He,CHN,0.0,1.0,1.0,0.0,1.0,0
Nanbu Yohei,CHN,1.0,0.0,0.0,0.0,0.0,0
Nanchouki Sasha,CHN,0.0,0.0,0.0,0.0,1.0,0
Nancoo Richard,CHN,0.0,0.0,2.0,1.0,0.0,0
Nandinerdene Munguntsooj,CHN,0.0,1.0,1.0,0.0,1.0,0
Nanney Ronni,CHN,0.0,0.0,0.0,0.0,0.0,0
Nanosetti Gabriele,ITA,0.0,0.0,0.0,0.0,0.0,0
Naranjo Lopez Karol Ximena,ITA,0.0,0.0,1.0,0.0,0.0,0
Narantogtokh Tsend-Ayush,MGL,0.0,0.0,1.0,0.0,0.0,0
Narantuya Taivan,MGL,0.0,0.0,0.0,0.0,1.0,0
Narcise Brigitte,MGL,0.0,0.0,1.0,0.0,0.0,0
Nardini Marcos,MGL,0.0,0.0,0.0,0.0,0.0,0
Nardoni Joana,BRA,0.0,0.0,1.0,0.0,0.0,0
Narimani Nad,ENG,0.0,2.0,1.0,5.0,0.0,0
Narita Cesar,ENG,0.0,0.0,1.0,0.0,0.0,0
Narita Kenji,ENG,0.0,0.0,0.0,0.0,1.0,0
Narita Liger,ENG,0.0,1.0,0.0,0.0,0.0,0
Narkun Tomasz,POL,0.0,3.0,2.0,0.0,0.0,0
Narmurzaev Eler,POL,0.0,0.0,0.0,0.0,1.0,0
Narnst Adam,AUS,0.0,0.0,1.0,0.0,0.0,0
Naroschenko Vladislav,UKR,0.0,0.0,1.0,0.0,0.0,0
Narr Kevin,UKR,0.0,0.0,0.0,0.0,1.0,0
Narte Ryan,UKR,0.0,0.0,1.0,0.0,0.0,0
Naruse Masayuki,UKR,0.0,0.0,1.0,0.0,0.0,0
Naruszczka Marcin,UKR,0.0,1.0,1.0,0.0,1.0,0
Narvaez Brandi,UKR,0.0,0.0,0.0,0.0,1.0,0
Narvaez Roger,USA,0.0,3.0,3.0,2.0,0.0,0
Nascimento Adson,BRA,0.0,0.0,0.0,1.0,0.0,0
Nascimento Adson Lira,BRA,1.0,0.0,0.0,1.0,1.0,0
Nascimento Allan,BRA,0.0,1.0,0.0,0.0,0.0,0
Nascimento Almir Lira,BRA,0.0,0.0,1.0,0.0,0.0,0
Nascimento Anderson,BRA,0.0,0.0,0.0,0.0,1.0,0
Nascimento Anne Karoline,BRA,0.0,0.0,0.0,0.0,0.0,0
Nascimento Douglas,BRA,0.0,0.0,1.0,0.0,1.0,0
Nascimento Dyllan,BRA,0.0,0.0,1.0,0.0,0.0,0
Nascimento Erilene Rayla,BRA,0.0,0.0,0.0,0.0,0.0,0
Nascimento Fabio,BRA,0.0,1.0,0.0,2.0,3.0,0
Nascimento Fabricio,BRA,0.0,0.0,1.0,1.0,2.0,0
Nascimento Franciele,BRA,0.0,0.0,1.0,0.0,0.0,0
Nascimento Geisyele,BRA,0.0,0.0,3.0,0.0,1.0,0
Nascimento Guilherme,BRA,0.0,0.0,0.0,0.0,1.0,0
Nascimento Italo,BRA,0.0,0.0,1.0,0.0,0.0,0
Nascimento Jimmy,BRA,0.0,0.0,1.0,0.0,1.0,0
Nascimento Josivan Antunes,BRA,0.0,0.0,0.0,0.0,1.0,0
Nascimento Lucas,BRA,0.0,0.0,1.0,0.0,0.0,0
Nascimento Nildo,BRA,0.0,0.0,1.0,0.0,0.0,0
Nascimento Peter,BRA,0.0,0.0,1.0,0.0,0.0,0
Nascimento Renan,BRA,0.0,0.0,0.0,0.0,1.0,0
Nascimento Rodrigo,BRA,0.0,2.0,1.0,6.0,0.0,0
Nascimento Romulo,BRA,0.0,0.0,1.0,0.0,1.0,0
Nascimento Suelem,BRA,0.0,0.0,1.0,0.0,0.0,0
Nascimento Thiago Luis,BRA,0.0,0.0,0.0,0.0,0.0,0
Nascimento Wilson,BRA,0.0,0.0,0.0,0.0,1.0,0
Nascimento Lucio Leonardo,BRA,1.0,1.0,3.0,0.0,1.0,0
Nascimento Nery da Cruz Mateus,BRA,0.0,0.0,0.0,0.0,1.0,0
Nascimento Silva Fabricio,BRA,0.0,0.0,0.0,0.0,1.0,0
Nash Adam,BRA,0.0,0.0,1.0,0.0,0.0,0
Nash Blake,BRA,0.0,0.0,2.0,0.0,0.0,0
Nash Bobby,USA,0.0,4.0,3.0,3.0,0.0,0
Nash Danny,USA,0.0,0.0,2.0,0.0,1.0,0
Nash Xavier,USA,0.0,0.0,2.0,0.0,0.0,0
Nashkhoev Arbi,USA,0.0,0.0,0.0,0.0,0.0,0
Nasibov Dzhangir,USA,0.0,0.0,1.0,0.0,0.0,0
Nasimova Ugiloy,USA,0.0,0.0,1.0,0.0,0.0,0
Nasipov Alymbek,USA,0.0,0.0,1.0,0.0,0.0,0
Nasirov Amil,USA,0.0,0.0,0.0,0.0,0.0,0
Nasirov Serafim,USA,0.0,0.0,0.0,0.0,2.0,0
Nasri Reza,USA,0.0,0.0,1.0,0.0,0.0,0
Nasrudinov Nasrudin,RUS,0.0,4.0,0.0,1.0,1.0,0
Nasrudinov Shamil,RUS,0.0,0.0,0.0,1.0,1.0,0
Nassiri Misha,RUS,0.0,0.0,0.0,0.0,3.0,0
Nastula Pawel,POL,0.0,3.0,3.0,2.0,2.0,0
Nastyukhin Timofey,RUS,0.0,7.0,4.0,4.0,2.0,0
Nasufovic Nihad,MTG,0.0,0.0,0.0,0.0,1.0,0
Nasukawa Tenshin,JPN,0.0,2.0,0.0,1.0,0.0,0
Nata Thiago,BRA,0.0,0.0,1.0,0.0,0.0,0
Natal Rafael,BRA,0.0,4.0,6.0,8.0,0.0,0
Nataska Kristof,SVK,0.0,0.0,1.0,0.0,1.0,0
Nath Travis,SVK,0.0,0.0,1.0,0.0,1.0,0
Nation Ron,SVK,0.0,0.0,0.0,0.0,0.0,0
Natividad Andrew,USA,0.0,4.0,3.0,2.0,2.0,0
Natividad Kevin,USA,0.0,5.0,3.0,1.0,0.0,0
Nau William,USA,0.0,0.0,0.0,0.0,0.0,0
Nauling Justin,USA,0.0,0.0,0.0,0.0,1.0,0
Naumov Alexey,USA,0.0,0.0,0.0,0.0,1.0,0
Naumov Sergey,USA,0.0,0.0,2.0,0.0,2.0,0
Naurdiev Ismail,AUT,0.0,0.0,0.0,5.0,1.0,0
Nauta Joe,AUT,0.0,0.0,0.0,0.0,1.0,0
Nauzet Enrique,AUT,0.0,0.0,0.0,0.0,0.0,0
Nava Julian,AUT,0.0,0.0,0.0,0.0,1.0,0
Navalesi Elisa,AUT,0.0,0.0,1.0,0.0,0.0,0
Navarez Frank,AUT,0.0,0.0,1.0,0.0,0.0,0
Navarrete Mario,AUT,0.0,0.0,1.0,0.0,0.0,0
Navarro Andrew,AUT,0.0,0.0,0.0,0.0,1.0,0
Navarro Chris,AUT,0.0,0.0,1.0,0.0,0.0,0
Navarro Danny,USA,0.0,3.0,3.0,8.0,1.0,0
Navarro Enzo,PER,0.0,0.0,0.0,0.0,1.0,0
Navarro Fernando Salas,PER,0.0,0.0,0.0,0.0,0.0,0
Navarro Guillermo,PER,0.0,0.0,1.0,0.0,0.0,0
Navarro Marcio,PER,0.0,0.0,3.0,0.0,1.0,0
Navarro Mario,PER,0.0,0.0,1.0,0.0,1.0,0
Navarro Nicholi,USA,0.0,0.0,0.0,0.0,1.0,0
Navarro Samuel,USA,0.0,0.0,1.0,0.0,0.0,0
Navas Chris,USA,0.0,0.0,0.0,0.0,1.0,0
Navas Ernesto,USA,0.0,0.0,1.0,0.0,1.0,0
Navas Joe,USA,0.0,0.0,1.0,0.0,1.0,0
Navas Rafael,BRA,0.0,0.0,2.0,0.0,0.0,0
Nave Nave,JPN,0.0,0.0,1.0,0.0,0.0,0
Nave Oscar,POR,0.0,0.0,0.0,0.0,1.0,0
Naville Kamrin,USA,0.0,0.0,0.0,1.0,0.0,0
Navruzov Ibragim,USA,1.0,0.0,0.0,0.0,0.0,0
Nawaz Nabil,ENG,0.0,0.0,1.0,0.0,0.0,0
Nawrocki Troy,USA,0.0,0.0,1.0,1.0,0.0,0
Nay Mark,USA,0.0,0.0,1.0,0.0,0.0,0
Nazar Karol,USA,0.0,0.0,1.0,0.0,0.0,0
Nazare Rene,USA,0.0,2.0,0.0,1.0,1.0,0
Nazarec Uriy,USA,0.0,0.0,0.0,0.0,1.0,0
Nazarenko Anton,USA,0.0,0.0,0.0,0.0,2.0,0
Nazario Luis,USA,0.0,0.0,0.0,0.0,1.0,0
Nazarov Akhied,USA,0.0,0.0,0.0,0.0,0.0,0
Nazarov Alexei,USA,0.0,0.0,0.0,0.0,0.0,0
Nazarov Ardak,USA,0.0,1.0,0.0,0.0,0.0,0
Nazarov Beibit,USA,0.0,0.0,0.0,0.0,1.0,0
Nazarov Firdavs,USA,0.0,0.0,0.0,0.0,1.0,0
Nazaryan Artak,UKR,0.0,0.0,4.0,0.0,0.0,0
Nazhav-Zade Talekh,UKR,0.0,0.0,1.0,0.0,0.0,0
Nazokatov Yusuf,UKR,0.0,0.0,0.0,1.0,0.0,0
Nchukwi Tafon,CMR,0.0,4.0,0.0,0.0,0.0,0
Neace Dustin,USA,0.0,0.0,0.0,2.0,6.0,0
Neace Joe,USA,0.0,0.0,1.0,0.0,0.0,0
Neal Geoff,USA,0.0,8.0,1.0,2.0,1.0,0
Neal Grant,USA,0.0,1.0,0.0,3.0,0.0,0
Neal James,USA,0.0,0.0,1.0,0.0,0.0,0
Neal Joe,USA,0.0,2.0,0.0,0.0,0.0,0
Neal Jon,USA,0.0,1.0,0.0,7.0,1.0,0
Neal Josh,USA,0.0,0.0,2.0,0.0,2.0,0
Neal Logan,USA,0.0,0.0,0.0,0.0,1.0,0
Neal Robert,USA,0.0,2.0,2.0,1.0,2.0,0
Neale Simon,USA,0.0,0.0,0.0,0.0,1.0,0
Nebeling Tomasz,POL,0.0,0.0,0.0,0.0,1.0,0
Nechiay Ivan,POL,0.0,0.0,0.0,0.0,1.0,0
Neco Sidmar,POL,0.0,0.0,0.0,0.0,1.0,0
Nedd Evan,ARU,0.0,1.0,2.0,1.0,0.0,0
Nedkov Stanislav,BUL,0.0,6.0,1.0,4.0,1.0,0
Nedozhdykh Vladimir,RUS,0.0,0.0,1.0,0.0,0.0,0
Nee Ashley,USA,0.0,0.0,1.0,0.0,0.0,0
Needham Patrick,USA,0.0,0.0,0.0,0.0,1.0,0
Neeley Sean,USA,0.0,0.0,0.0,0.0,2.0,0
Neely Jimmy,USA,0.0,0.0,0.0,0.0,0.0,0
Neeman Roy,USA,0.0,0.0,1.0,0.0,0.0,0
Neer Josh,USA,0.0,0.0,0.0,0.0,0.0,0
Nefarios Boostayre,USA,0.0,0.0,0.0,0.0,0.0,0
Neferanovic Vlado,USA,0.0,0.0,0.0,0.0,0.0,0
Neff Roger,USA,0.0,0.0,1.0,0.0,0.0,0
Negao Clovis,USA,0.0,0.0,0.0,0.0,1.0,0
Negao Fernando,USA,0.0,0.0,1.0,0.0,0.0,0
Negrao Jessica,USA,0.0,0.0,1.0,0.0,0.0,0
Negrea Nicolae,USA,0.0,0.0,1.0,1.0,1.0,0
Negrini Jeferson,USA,0.0,0.0,0.0,0.0,0.0,0
Negro Ali,BRA,0.0,0.0,1.0,0.0,1.0,0
Neguinho Joao,BRA,0.0,0.0,1.0,0.0,0.0,0
Negumereanu Nicolae,ROM,0.0,7.0,0.0,3.0,0.0,0
Neil Gavin,ROM,0.0,0.0,0.0,1.0,0.0,0
Neil Kaytlin,USA,0.0,0.0,1.0,0.0,0.0,0
Neil Wesley,USA,0.0,0.0,0.0,0.0,0.0,0
Neilsen Todd,USA,0.0,0.0,0.0,0.0,0.0,0
Nel Xander,USA,0.0,0.0,3.0,0.0,1.0,0
Neledv Maxim,USA,0.0,0.0,0.0,0.0,0.0,0
Nellermoe John,USA,0.0,0.0,0.0,0.0,1.0,0
Nelmark Steve,USA,0.0,1.0,1.0,1.0,0.0,0
Nelson Allen,USA,0.0,1.0,1.0,0.0,0.0,0
Nelson Aric,USA,0.0,0.0,2.0,0.0,0.0,0
Nelson Bruce,USA,0.0,0.0,0.0,0.0,1.0,0
Nelson Caleb,USA,0.0,0.0,0.0,0.0,0.0,0
Nelson Chad,USA,0.0,1.0,0.0,0.0,0.0,0
Nelson Corey,AUS,0.0,0.0,0.0,1.0,3.0,0
Nelson Ed,AUS,0.0,0.0,1.0,0.0,0.0,0
Nelson Gene,AUS,0.0,0.0,1.0,0.0,0.0,0
Nelson Gunnar,ISL,0.0,4.0,1.0,0.0,0.0,0
Nelson Jerry,ISL,0.0,0.0,0.0,0.0,0.0,0
Nelson John,ISL,0.0,0.0,1.0,0.0,2.0,0
Nelson Keyes,ISL,0.0,0.0,0.0,0.0,1.0,0
Nelson Kyle,CAN,0.0,5.0,2.0,4.0,1.0,0
Nelson Lamont,CAN,0.0,0.0,0.0,0.0,0.0,0
Nelson Lenny,CAN,0.0,0.0,0.0,0.0,1.0,0
Nelson Lorawnt-T,USA,0.0,1.0,0.0,0.0,1.0,0
Nelson Mario,USA,0.0,0.0,1.0,0.0,0.0,0
Nelson Roy,USA,0.0,0.0,0.0,5.0,0.0,0
Nelson Shana,USA,0.0,1.0,0.0,0.0,0.0,0
Nelson Shane,USA,0.0,2.0,0.0,0.0,1.0,0
Nelson Steven,USA,0.0,0.0,0.0,0.0,1.0,0
Nelson Trevor,USA,0.0,0.0,1.0,0.0,0.0,0
Nemati Puriya,USA,0.0,0.0,0.0,0.0,1.0,0
Nembherd Nick,USA,0.0,0.0,2.0,0.0,0.0,0
Nemchinov Vitaliy,RUS,0.0,0.0,0.0,0.0,1.0,0
Nemec Premysl,RUS,0.0,0.0,1.0,0.0,0.0,0
Nemeth Adam,HUN,0.0,0.0,1.0,0.0,1.0,0
Nemeth Gabor,HUN,0.0,0.0,2.0,0.0,0.0,0
Nemkov Vadim,RUS,0.0,0.0,0.0,3.0,0.0,0
Nemkov Viktor,RUS,0.0,4.0,1.0,0.0,0.0,0
Nemtsova Yulia,RUS,0.0,0.0,0.0,0.0,1.0,0
Neofytou Harris,RUS,0.0,0.0,1.0,0.0,0.0,0
Nepochatov Vladimir,RUS,0.0,0.0,2.0,0.0,0.0,0
Neralic Miroslav,RUS,0.0,0.0,1.0,0.0,0.0,0
Nerbonne Will,RUS,0.0,0.0,0.0,0.0,1.0,0
Neres Norberto dos Santos,RUS,0.0,0.0,1.0,0.0,0.0,0
Nergui Otgonbaatar,RUS,0.0,0.0,0.0,0.0,1.0,0
Neri Joe,USA,0.0,0.0,1.0,0.0,0.0,0
Neri Lissette,USA,0.0,4.0,2.0,0.0,1.0,0
Nerney Brandy,USA,0.0,0.0,0.0,0.0,1.0,0
Nery Aline,USA,0.0,0.0,0.0,0.0,0.0,0
Nery de Jesus Diosman,USA,0.0,0.0,0.0,0.0,0.0,0
Nesslein Bo,USA,0.0,0.0,0.0,0.0,0.0,0
Nest Sam,USA,0.0,0.0,0.0,0.0,0.0,0
Nesterov Alexander,USA,0.0,0.0,0.0,0.0,1.0,0
Nesto Mike,USA,0.0,0.0,0.0,0.0,1.0,0
Nestor J.R.,USA,0.0,0.0,0.0,0.0,1.0,0
Nestor Charles Ali,USA,0.0,0.0,0.0,0.0,1.0,0
Neth Bernie,USA,0.0,0.0,1.0,0.0,0.0,0
Netjes Nikita,USA,0.0,0.0,1.0,0.0,0.0,0
Neto Aires,USA,0.0,0.0,0.0,0.0,0.0,0
Neto Aloisio,USA,0.0,0.0,0.0,0.0,0.0,0
Neto Antidio,USA,0.0,0.0,1.0,0.0,0.0,0
Neto Antonio Braga,BRA,0.0,1.0,1.0,7.0,0.0,0
Neto Armenio,BRA,0.0,0.0,1.0,0.0,0.0,0
Neto Cyrillo Padilha,BRA,0.0,0.0,0.0,0.0,0.0,0
Neto Jaoa Lucas,BRA,0.0,0.0,1.0,0.0,1.0,0
Neto Luis,BRA,0.0,0.0,0.0,0.0,1.0,0
Neto Mario,BRA,0.0,0.0,1.0,1.0,2.0,0
Neto Ferreira Joackim Pedro,BRA,0.0,0.0,0.0,0.0,1.0,0
Neto Lopes Falco,BRA,0.0,7.0,4.0,2.0,6.0,0
Neto Silva Joao,BRA,0.0,0.0,1.0,0.0,0.0,0
Nettles Joel,BRA,0.0,0.0,1.0,0.0,0.0,0
Nettleton Rich,BRA,0.0,0.0,0.0,0.0,1.0,0
Netza Christina,GRE,0.0,0.0,1.0,0.0,0.0,0
Netzler Anthony,NZL,0.0,0.0,1.0,0.0,0.0,0
Neufang Alexander,NZL,0.0,0.0,2.0,0.0,0.0,0
Neufeld Lucas,NZL,0.0,0.0,0.0,0.0,0.0,0
Neufeld Mike,NZL,0.0,0.0,0.0,1.0,1.0,0
Neuman Petr,NZL,0.0,0.0,1.0,0.0,0.0,0
Neumann Ben,USA,0.0,2.0,3.0,0.0,0.0,0
Neun Mike,ENG,0.0,0.0,1.0,0.0,1.0,0
Neves Claudio Araujo,ENG,0.0,0.0,1.0,0.0,0.0,0
Neves Francisco,ENG,0.0,0.0,0.0,0.0,0.0,0
Neves Humberto,ENG,0.0,0.0,0.0,0.0,1.0,0
Neves Joao,POR,0.0,0.0,0.0,0.0,1.0,0
Neves Luiz Carlos Alves,BRA,0.0,0.0,2.0,0.0,0.0,0
Neves Roberto,BRA,0.0,1.0,2.0,0.0,0.0,0
Neves de Oliveira Denilson,BRA,0.0,0.0,0.0,0.0,0.0,0
Neves Jr. Julio Cesar,BRA,0.0,0.0,0.0,8.0,1.0,0
Neveu Aaron,USA,0.0,2.0,1.0,3.0,0.0,0
Neville Bryan,USA,0.0,0.0,2.0,0.0,0.0,0
Nevirkovets Dmytro,USA,0.0,0.0,0.0,0.0,1.0,0
Nevitt Eric,USA,0.0,0.0,0.0,0.0,0.0,0
Nevolia Maksim,USA,0.0,0.0,0.0,0.0,1.0,0
Nevzorov Alexey,USA,0.0,3.0,1.0,4.0,0.0,0
New Peter,USA,0.0,0.0,0.0,0.0,0.0,0
